datetime,Maple Drive East,YMCA,Bancroft Close,Suffolk Road,Alverston Close,Forest Road
2014-06-11 01:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 01:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 02:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 02:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 03:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 03:30:00,-0.002,-0.0025,-0.0018333333333333333,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 04:00:00,0.007,-0.0013333333333333333,0.012833333333333335,0.0026666666666666666,-0.013000000000000003,0.0028333333333333335
2014-06-11 04:30:00,0.044333333333333336,0.004,0.042166666666666665,0.0065,-0.0018333333333333337,0.024500000000000004
2014-06-11 05:00:00,0.11499999999999999,0.013,0.13383333333333333,0.0105,0.03183333333333333,0.03783333333333334
2014-06-11 05:30:00,0.30883333333333335,0.02016666666666667,0.323,0.013833333333333331,0.09816666666666667,0.04633333333333334
2014-06-11 06:00:00,0.5016666666666667,0.02816666666666667,0.5173333333333333,0.016,0.1416666666666667,0.0715
2014-06-11 06:30:00,0.7068333333333333,0.06633333333333334,0.7183333333333333,0.016833333333333336,0.25133333333333335,0.16816666666666666
2014-06-11 07:00:00,0.8621666666666666,0.14866666666666664,0.9076666666666666,0.018000000000000002,0.2293333333333333,0.317
2014-06-11 07:30:00,0.8861666666666667,0.1605,1.0759999999999998,0.03266666666666667,0.4033333333333333,0.4741666666666667
2014-06-11 08:00:00,1.0831666666666666,0.15816666666666668,1.1776666666666664,0.06666666666666667,0.57,0.5931666666666667
2014-06-11 08:30:00,1.2495,0.17316666666666666,1.3521666666666665,0.10516666666666667,0.7266666666666666,0.6836666666666668
2014-06-11 09:00:00,1.3135000000000001,0.18283333333333332,1.3598333333333332,0.14133333333333334,1.0168333333333333,0.7638333333333334
2014-06-11 09:30:00,1.0053333333333334,0.1705,1.2566666666666666,0.16716666666666669,1.0871666666666666,0.9465
2014-06-11 10:00:00,1.3173333333333332,0.12566666666666668,0.9400000000000001,0.167,1.1668333333333334,0.9621666666666666
2014-06-11 10:30:00,1.2714999999999999,0.17466666666666666,1.3865,0.15166666666666667,1.0638333333333334,0.8578333333333333
2014-06-11 11:00:00,1.0908333333333333,0.17400000000000002,1.3023333333333333,0.23700000000000002,1.2311666666666667,1.0238333333333334
2014-06-11 11:30:00,0.9996666666666666,0.09949999999999999,0.8013333333333333,0.1555,1.3845,1.368
2014-06-11 12:00:00,1.612,0.09716666666666667,0.9828333333333333,0.1895,1.3988333333333334,1.1116666666666666
2014-06-11 12:30:00,1.5904999999999998,0.11083333333333334,0.953,0.20033333333333334,1.3781666666666668,0.9485000000000001
2014-06-11 13:00:00,1.5410000000000001,0.08033333333333333,1.0665000000000002,0.13383333333333333,1.3544999999999998,1.0445
2014-06-11 13:30:00,1.4628333333333332,0.1065,0.9101666666666666,0.1655,1.3081666666666665,0.6955
2014-06-11 14:00:00,1.3445,0.09316666666666666,0.9366666666666666,0.22566666666666668,1.2203333333333333,0.656
2014-06-11 14:30:00,1.1055,0.05733333333333334,0.8046666666666665,0.143,1.1343333333333334,0.7793333333333333
2014-06-11 15:00:00,0.9953333333333333,0.036,0.9255,0.09716666666666667,1.0311666666666668,0.476
2014-06-11 15:30:00,0.7641666666666667,0.038166666666666675,0.6776666666666666,0.10716666666666667,0.8466666666666667,0.37116666666666664
2014-06-11 16:00:00,0.6443333333333334,0.022333333333333334,0.5750000000000001,0.06283333333333334,0.584,0.537
2014-06-11 16:30:00,0.413,0.012833333333333335,0.3855,0.06433333333333334,0.572,0.4658333333333333
2014-06-11 17:00:00,0.3305,0.013166666666666669,0.28,0.042166666666666665,0.3718333333333333,0.3376666666666666
2014-06-11 17:30:00,0.17250000000000001,0.008666666666666668,0.17566666666666667,0.050166666666666665,0.23083333333333333,0.2565
2014-06-11 18:00:00,0.09649999999999999,0.005833333333333334,0.10266666666666668,0.02633333333333333,0.11983333333333333,0.147
2014-06-11 18:30:00,0.09500000000000001,0.0025,0.09483333333333333,0.018666666666666668,0.03133333333333333,0.08950000000000001
2014-06-11 19:00:00,0.0565,0.0015000000000000002,0.051833333333333335,0.014166666666666668,0.01916666666666667,0.049999999999999996
2014-06-11 19:30:00,0.021666666666666667,-0.001,0.022500000000000003,0.005166666666666667,0.0018333333333333333,0.0205
2014-06-11 20:00:00,-0.00016666666666666666,-0.0025,0.0003333333333333333,0.0016666666666666668,-0.013333333333333336,0.0013333333333333333
2014-06-11 20:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 21:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 21:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 22:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 22:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 23:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-11 23:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 00:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 00:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 01:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 01:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 02:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 02:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 03:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 03:30:00,-0.002,-0.0025,-0.002,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 04:00:00,0.006666666666666667,-0.001666666666666667,0.01333333333333333,0.0026666666666666666,-0.013000000000000003,0.0033333333333333327
2014-06-12 04:30:00,0.049833333333333334,0.0033333333333333335,0.04933333333333334,0.007333333333333333,-0.0034999999999999996,0.0255
2014-06-12 05:00:00,0.1565,0.016333333333333335,0.13066666666666668,0.013,0.024000000000000004,0.03883333333333333
2014-06-12 05:30:00,0.314,0.06533333333333334,0.29283333333333333,0.016666666666666666,0.06966666666666667,0.04933333333333334
2014-06-12 06:00:00,0.38949999999999996,0.09799999999999999,0.484,0.018333333333333337,0.15333333333333332,0.08483333333333336
2014-06-12 06:30:00,0.662,0.1185,0.6671666666666667,0.022500000000000003,0.248,0.17149999999999999
2014-06-12 07:00:00,0.8441666666666666,0.13983333333333334,0.7546666666666666,0.027833333333333335,0.39283333333333337,0.32283333333333336
2014-06-12 07:30:00,0.975,0.13233333333333333,0.7816666666666666,0.0395,0.5681666666666666,0.45283333333333325
2014-06-12 08:00:00,1.0941666666666667,0.14150000000000001,1.0651666666666666,0.06783333333333334,0.7134999999999999,0.6106666666666666
2014-06-12 08:30:00,1.235,0.15466666666666665,1.2913333333333334,0.09283333333333332,0.8584999999999999,0.6053333333333333
2014-06-12 09:00:00,1.1050000000000002,0.152,1.3519999999999996,0.13316666666666666,1.0101666666666667,0.5678333333333333
2014-06-12 09:30:00,1.2575,0.06733333333333334,1.4761666666666666,0.17300000000000001,1.1064999999999998,0.9438333333333334
2014-06-12 10:00:00,0.7403333333333334,0.05466666666666667,0.8465000000000001,0.17433333333333334,1.184,0.9418333333333333
2014-06-12 10:30:00,1.051,0.0625,1.2138333333333333,0.07516666666666667,1.2601666666666667,0.9335000000000001
2014-06-12 11:00:00,1.5573333333333332,0.1668333333333333,1.6473333333333333,0.21599999999999997,1.2615,0.42050000000000004
2014-06-12 11:30:00,1.0901666666666667,0.08,1.3716666666666668,0.1875,1.353,1.1835000000000002
2014-06-12 12:00:00,1.295,0.08566666666666667,1.5886666666666667,0.21183333333333332,1.2418333333333333,0.3695
2014-06-12 12:30:00,1.3566666666666667,0.09700000000000002,1.1378333333333333,0.14049999999999999,1.2058333333333333,0.8975
2014-06-12 13:00:00,0.5483333333333335,0.12033333333333333,0.5735,0.21716666666666665,1.2136666666666667,0.9015
2014-06-12 13:30:00,1.0218333333333334,0.06766666666666667,1.3536666666666666,0.19766666666666666,1.1834999999999998,0.9205000000000001
2014-06-12 14:00:00,1.2543333333333333,0.08633333333333333,1.3595,0.1995,1.1864999999999999,1.1556666666666666
2014-06-12 14:30:00,1.0196666666666667,0.026333333333333334,0.9263333333333333,0.20133333333333334,1.1015,0.6818333333333334
2014-06-12 15:00:00,1.0358333333333334,0.022166666666666668,0.7863333333333333,0.20166666666666666,0.9936666666666666,0.8873333333333333
2014-06-12 15:30:00,0.8463333333333333,0.024333333333333335,0.7248333333333333,0.22433333333333336,0.8688333333333333,1.0228333333333335
2014-06-12 16:00:00,0.5841666666666666,0.0185,0.3615,0.21350000000000002,0.7268333333333334,0.7275
2014-06-12 16:30:00,0.39316666666666666,0.013333333333333334,0.32983333333333326,0.16666666666666666,0.5691666666666667,0.5025000000000001
2014-06-12 17:00:00,0.2628333333333333,0.010333333333333335,0.23749999999999996,0.109,0.4028333333333334,0.35000000000000003
2014-06-12 17:30:00,0.15233333333333335,0.005833333333333334,0.12933333333333333,0.10233333333333333,0.2383333333333333,0.38633333333333336
2014-06-12 18:00:00,0.0845,0.0036666666666666666,0.07433333333333332,0.06116666666666667,0.10566666666666667,0.1795
2014-06-12 18:30:00,0.056666666666666664,0.0018333333333333335,0.05566666666666666,0.03916666666666666,0.0355,0.112
2014-06-12 19:00:00,0.036,0.0,0.0365,0.022333333333333334,0.015500000000000002,0.03883333333333333
2014-06-12 19:30:00,0.0155,-0.0015000000000000002,0.014833333333333332,0.008666666666666668,-0.0048333333333333344,0.011000000000000001
2014-06-12 20:00:00,-0.0003333333333333333,-0.0025,-0.002333333333333333,0.0018333333333333335,-0.013333333333333336,0.0013333333333333333
2014-06-12 20:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 21:00:00,-0.002,-0.0025,-0.0025,0.0011666666666666668,-0.013000000000000003,0.001
2014-06-12 21:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 22:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 22:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 23:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-12 23:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 00:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 00:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 01:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 01:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 02:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 02:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 03:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 03:30:00,-0.002,-0.0025,-0.002,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 04:00:00,0.010166666666666666,0.0009999999999999998,0.012166666666666668,0.0034999999999999996,-0.013166666666666669,0.0013333333333333333
2014-06-13 04:30:00,0.0365,0.007833333333333333,0.06866666666666667,0.006666666666666667,0.004333333333333333,0.03383333333333333
2014-06-13 05:00:00,0.14616666666666667,0.011833333333333335,0.16716666666666666,0.009333333333333334,0.03366666666666667,0.077
2014-06-13 05:30:00,0.29850000000000004,0.0605,0.3428333333333333,0.0135,0.058499999999999996,0.07616666666666667
2014-06-13 06:00:00,0.4871666666666667,0.10083333333333333,0.2825,0.015666666666666666,0.14133333333333334,0.10333333333333333
2014-06-13 06:30:00,0.6516666666666666,0.12133333333333333,0.5063333333333334,0.018000000000000002,0.278,0.18666666666666668
2014-06-13 07:00:00,0.8286666666666668,0.13616666666666669,0.8291666666666666,0.021333333333333333,0.4076666666666666,0.31266666666666665
2014-06-13 07:30:00,0.9916666666666667,0.1475,1.0134999999999998,0.034333333333333334,0.5616666666666666,0.4286666666666666
2014-06-13 08:00:00,1.0673333333333332,0.15533333333333332,1.1555,0.06666666666666667,0.7174999999999999,0.5648333333333334
2014-06-13 08:30:00,1.1945,0.16033333333333333,1.2851666666666668,0.09333333333333332,0.8578333333333333,0.6836666666666668
2014-06-13 09:00:00,1.144,0.1425,1.1115,0.12866666666666668,0.9738333333333333,0.6533333333333334
2014-06-13 09:30:00,0.6031666666666666,0.12883333333333333,0.7341666666666667,0.16633333333333333,1.0931666666666666,0.8983333333333333
2014-06-13 10:00:00,1.083,0.10333333333333335,0.9215,0.207,1.1938333333333333,0.5690000000000001
2014-06-13 10:30:00,1.0031666666666668,0.10916666666666668,0.9966666666666667,0.21266666666666667,1.2505,0.8530000000000001
2014-06-13 11:00:00,0.828,0.085,0.4291666666666667,0.22949999999999995,1.3086666666666666,0.8130000000000001
2014-06-13 11:30:00,1.2211666666666667,0.09166666666666667,0.8298333333333332,0.17966666666666664,1.3226666666666667,0.5285000000000001
2014-06-13 12:00:00,0.8275,0.1145,0.476,0.15433333333333332,1.184,0.9430000000000001
2014-06-13 12:30:00,0.8005,0.084,0.23666666666666666,0.14316666666666666,1.1651666666666667,0.7263333333333333
2014-06-13 13:00:00,1.2548333333333332,0.05666666666666667,0.385,0.17400000000000002,1.212,0.3838333333333333
2014-06-13 13:30:00,0.8961666666666664,0.042166666666666665,0.763,0.19183333333333333,1.2128333333333334,0.3773333333333333
2014-06-13 14:00:00,1.3798333333333332,0.0305,0.8558333333333333,0.136,1.1415,0.38599999999999995
2014-06-13 14:30:00,1.181,0.034833333333333334,0.6266666666666667,0.1455,1.0526666666666669,1.0658333333333332
2014-06-13 15:00:00,0.9708333333333335,0.02766666666666667,0.5486666666666666,0.209,0.9498333333333333,0.5485
2014-06-13 15:30:00,0.5355,0.022166666666666668,0.5493333333333333,0.21033333333333334,0.816,0.5015
2014-06-13 16:00:00,0.5481666666666666,0.024166666666666666,0.4833333333333334,0.09000000000000001,0.6629999999999999,0.5968333333333334
2014-06-13 16:30:00,0.24483333333333335,0.021999999999999995,0.31633333333333336,0.16733333333333333,0.4948333333333333,0.17350000000000002
2014-06-13 17:00:00,0.18900000000000003,0.013166666666666667,0.24633333333333332,0.07933333333333333,0.3613333333333333,0.298
2014-06-13 17:30:00,0.13683333333333333,0.011999999999999999,0.19483333333333333,0.11016666666666665,0.22866666666666666,0.3671666666666667
2014-06-13 18:00:00,0.156,0.0085,0.1728333333333333,0.10766666666666665,0.12016666666666664,0.17383333333333337
2014-06-13 18:30:00,0.09649999999999999,0.0065,0.13283333333333333,0.07216666666666667,0.060666666666666674,0.1185
2014-06-13 19:00:00,0.04016666666666666,0.0018333333333333333,0.077,0.032499999999999994,0.019666666666666666,0.03633333333333333
2014-06-13 19:30:00,0.011166666666666667,-0.0013333333333333333,0.021166666666666667,0.0055000000000000005,-0.0045000000000000005,0.02383333333333333
2014-06-13 20:00:00,-0.0015000000000000002,-0.0025,-0.002,0.0015000000000000002,-0.013166666666666669,0.0013333333333333333
2014-06-13 20:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 21:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 21:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 22:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 22:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 23:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-13 23:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 00:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 00:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 01:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 01:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 02:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 02:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 03:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 03:30:00,-0.002,-0.0025,-0.002166666666666667,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 04:00:00,-0.0018333333333333333,-0.0025,0.0013333333333333333,0.0011666666666666668,-0.013000000000000003,0.0013333333333333333
2014-06-14 04:30:00,0.02666666666666666,-0.0023333333333333335,0.0008333333333333335,0.0028333333333333335,-0.013166666666666669,0.023999999999999997
2014-06-14 05:00:00,0.127,0.002,0.009333333333333334,0.008333333333333333,0.0085,0.03133333333333333
2014-06-14 05:30:00,0.2205,0.02266666666666667,0.07566666666666667,0.015000000000000001,0.022166666666666668,0.07583333333333334
2014-06-14 06:00:00,0.4286666666666667,0.06983333333333334,0.21266666666666664,0.02266666666666667,0.08883333333333333,0.1055
2014-06-14 06:30:00,0.6643333333333333,0.035666666666666666,0.25900000000000006,0.042666666666666665,0.19899999999999998,0.08083333333333333
2014-06-14 07:00:00,0.8420000000000001,0.08016666666666666,0.18716666666666668,0.054833333333333324,0.4203333333333333,0.12533333333333332
2014-06-14 07:30:00,0.7071666666666667,0.08533333333333333,0.15,0.04950000000000001,0.4565000000000001,0.11750000000000001
2014-06-14 08:00:00,0.9766666666666666,0.04066666666666666,0.237,0.04750000000000001,0.4781666666666667,0.17900000000000002
2014-06-14 08:30:00,0.9954999999999999,0.044500000000000005,0.1885,0.05616666666666667,0.48383333333333334,0.11483333333333334
2014-06-14 09:00:00,0.9796666666666666,0.043166666666666666,0.25033333333333335,0.0375,0.7296666666666667,0.12533333333333332
2014-06-14 09:30:00,0.699,0.03816666666666666,0.3615,0.029666666666666664,0.6223333333333333,0.12016666666666666
2014-06-14 10:00:00,1.0655000000000001,0.027833333333333335,0.6773333333333333,0.02683333333333333,0.24266666666666667,0.297
2014-06-14 10:30:00,0.9711666666666666,0.016833333333333336,0.4553333333333333,0.02016666666666667,0.18583333333333332,0.32616666666666666
2014-06-14 11:00:00,0.7453333333333333,0.0255,0.7228333333333333,0.04066666666666666,0.5206666666666667,0.42216666666666675
2014-06-14 11:30:00,0.7363333333333334,0.021500000000000002,0.8035000000000001,0.037666666666666675,0.10266666666666667,0.66
2014-06-14 12:00:00,1.1648333333333334,0.025833333333333333,0.8303333333333334,0.05150000000000001,0.2811666666666667,0.2595
2014-06-14 12:30:00,1.3128333333333335,0.042,0.7706666666666667,0.07583333333333334,0.3283333333333333,0.235
2014-06-14 13:00:00,0.6144999999999999,0.04133333333333333,0.6813333333333333,0.055,0.2841666666666666,0.3468333333333333
2014-06-14 13:30:00,0.7021666666666667,0.024000000000000004,0.7760000000000001,0.0675,0.18366666666666667,0.3561666666666667
2014-06-14 14:00:00,0.5708333333333333,0.026833333333333334,0.6920000000000002,0.022333333333333334,0.17916666666666667,0.3593333333333333
2014-06-14 14:30:00,0.6591666666666667,0.013833333333333335,0.6974999999999999,0.1335,0.245,0.9696666666666666
2014-06-14 15:00:00,0.6316666666666667,0.050499999999999996,0.652,0.16166666666666665,0.16283333333333333,0.3095
2014-06-14 15:30:00,0.5886666666666667,0.043500000000000004,0.578,0.09183333333333332,0.19333333333333333,0.6625
2014-06-14 16:00:00,0.6906666666666667,0.029500000000000002,0.4731666666666667,0.030666666666666665,0.6478333333333334,0.639
2014-06-14 16:30:00,0.35433333333333333,0.0255,0.38366666666666666,0.04916666666666667,0.3421666666666667,0.43249999999999994
2014-06-14 17:00:00,0.279,0.014166666666666666,0.30383333333333334,0.052333333333333336,0.20466666666666666,0.5726666666666667
2014-06-14 17:30:00,0.19566666666666666,0.011666666666666667,0.20433333333333334,0.06466666666666666,0.077,0.38199999999999995
2014-06-14 18:00:00,0.13683333333333333,0.008833333333333334,0.1245,0.036333333333333336,0.12333333333333334,0.21033333333333334
2014-06-14 18:30:00,0.08766666666666667,0.004333333333333334,0.08750000000000001,0.0565,0.07083333333333333,0.1515
2014-06-14 19:00:00,0.034833333333333334,0.0,0.03866666666666666,0.050833333333333335,0.024833333333333332,0.03866666666666666
2014-06-14 19:30:00,0.01566666666666667,-0.0015000000000000002,0.006000000000000001,0.021,0.0010000000000000002,0.010666666666666666
2014-06-14 20:00:00,0.0005000000000000001,-0.0025,-0.0028333333333333335,0.0030000000000000005,-0.013000000000000003,0.0013333333333333333
2014-06-14 20:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 21:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 21:30:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
2014-06-14 22:00:00,-0.002,-0.0025,-0.0025,0.0015000000000000002,-0.013000000000000003,0.001
