datetime,Forest Road,Maple Drive East,Alverston Close,YMCA,Suffolk Road,Bancroft Close
2014-06-10 02:00:00,0.001,-0.002,-0.013000000000000001,-0.0025,0.0015,-0.0025
2014-06-10 02:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 03:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 03:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 04:00:00,0.001,-0.0013333333333333333,-0.013000000000000003,-0.0025,0.0015000000000000002,0.007333333333333334
2014-06-10 04:30:00,0.0018333333333333333,0.034,-0.009666666666666669,0.0011666666666666665,0.004666666666666667,0.04916666666666667
2014-06-10 05:00:00,0.035166666666666666,0.136,0.015166666666666667,0.015166666666666667,0.009000000000000001,0.0675
2014-06-10 05:30:00,0.05366666666666667,0.32083333333333336,0.043000000000000003,0.058166666666666665,0.011833333333333335,0.29283333333333333
2014-06-10 06:00:00,0.06933333333333334,0.5088333333333334,0.13049999999999998,0.11466666666666668,0.013166666666666669,0.49033333333333334
2014-06-10 06:30:00,0.15233333333333335,0.699,0.24850000000000003,0.13283333333333333,0.014499999999999999,0.7223333333333334
2014-06-10 07:00:00,0.3153333333333333,0.7773333333333334,0.3376666666666666,0.14633333333333332,0.0165,0.8301666666666666
2014-06-10 07:30:00,0.4551666666666667,0.9263333333333333,0.41133333333333333,0.134,0.03916666666666666,1.0586666666666666
2014-06-10 08:00:00,0.5545,1.1791666666666667,0.33183333333333337,0.1115,0.07416666666666667,1.2015
2014-06-10 08:30:00,0.559,1.2105,0.39633333333333326,0.11116666666666668,0.09249999999999999,1.0913333333333333
2014-06-10 09:00:00,0.44983333333333336,1.468,0.6081666666666666,0.07733333333333334,0.10999999999999999,0.9918333333333335
2014-06-10 09:30:00,0.47550000000000003,1.5333333333333332,0.9731666666666666,0.09300000000000001,0.1568333333333333,1.0376666666666665
2014-06-10 10:00:00,0.5653333333333332,1.6041666666666667,1.1475000000000002,0.17800000000000002,0.20583333333333334,1.0968333333333333
2014-06-10 10:30:00,0.9033333333333333,1.4440000000000002,1.3355,0.17600000000000002,0.218,1.3346666666666664
2014-06-10 11:00:00,1.165333333333333,1.63,1.1581666666666666,0.16833333333333333,0.233,1.2876666666666667
2014-06-10 11:30:00,1.1645,1.5785,1.2206666666666666,0.15833333333333333,0.23016666666666666,1.4066666666666665
2014-06-10 12:00:00,1.2446666666666666,1.6105,1.3883333333333334,0.14583333333333334,0.2095,1.5893333333333333
2014-06-10 12:30:00,1.0768333333333333,1.5830000000000002,1.3735000000000002,0.10766666666666667,0.19116666666666668,1.1834999999999998
2014-06-10 13:00:00,1.3233333333333333,1.5236666666666665,1.3458333333333332,0.09699999999999999,0.171,1.2236666666666667
2014-06-10 13:30:00,1.162,1.4515000000000002,1.2891666666666666,0.1045,0.23383333333333334,1.1118333333333335
2014-06-10 14:00:00,1.2066666666666668,1.322,1.1938333333333333,0.08183333333333333,0.23316666666666666,0.4988333333333333
2014-06-10 14:30:00,1.098,1.1325,1.1535,0.05299999999999999,0.22199999999999998,0.6456666666666667
2014-06-10 15:00:00,0.8411666666666667,1.0686666666666664,1.0485,0.024000000000000004,0.21933333333333335,0.9365
2014-06-10 15:30:00,0.9900000000000001,0.8806666666666666,0.9234999999999999,0.006666666666666667,0.22599999999999998,0.8515
2014-06-10 16:00:00,0.8628333333333335,0.617,0.7726666666666667,0.005333333333333333,0.22766666666666668,0.7481666666666666
2014-06-10 16:30:00,0.7321666666666666,0.41450000000000004,0.5993333333333334,0.004333333333333334,0.21616666666666665,0.4216666666666667
2014-06-10 17:00:00,0.5815,0.25733333333333336,0.42133333333333334,0.0034999999999999996,0.19116666666666668,0.26099999999999995
2014-06-10 17:30:00,0.38566666666666666,0.14833333333333332,0.2573333333333333,0.0030000000000000005,0.15716666666666668,0.08583333333333333
2014-06-10 18:00:00,0.1805,0.071,0.1195,0.0023333333333333335,0.11883333333333333,0.04733333333333334
2014-06-10 18:30:00,0.11016666666666668,0.04883333333333334,0.03716666666666666,0.001,0.07483333333333332,0.04816666666666667
2014-06-10 19:00:00,0.03416666666666666,0.03266666666666667,0.0135,-0.00016666666666666666,0.03883333333333333,0.028166666666666663
2014-06-10 19:30:00,0.011166666666666667,0.0155,-0.004333333333333334,-0.0015000000000000002,0.012666666666666666,0.012666666666666666
2014-06-10 20:00:00,0.0013333333333333333,0.0,-0.013166666666666669,-0.0025,0.0018333333333333335,-0.0016666666666666668
2014-06-10 20:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 21:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 21:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 22:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 22:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 23:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-10 23:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 00:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 00:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 01:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 01:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 02:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 02:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 03:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 03:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0018333333333333333
2014-06-11 04:00:00,0.0028333333333333335,0.007,-0.013000000000000003,-0.0013333333333333333,0.0026666666666666666,0.012833333333333335
2014-06-11 04:30:00,0.024500000000000004,0.044333333333333336,-0.0018333333333333337,0.004,0.0065,0.042166666666666665
2014-06-11 05:00:00,0.03783333333333334,0.11499999999999999,0.03183333333333333,0.013,0.0105,0.13383333333333333
2014-06-11 05:30:00,0.04633333333333334,0.30883333333333335,0.09816666666666667,0.02016666666666667,0.013833333333333331,0.323
2014-06-11 06:00:00,0.0715,0.5016666666666667,0.1416666666666667,0.02816666666666667,0.016,0.5173333333333333
2014-06-11 06:30:00,0.16816666666666666,0.7068333333333333,0.25133333333333335,0.06633333333333334,0.016833333333333336,0.7183333333333333
2014-06-11 07:00:00,0.317,0.8621666666666666,0.2293333333333333,0.14866666666666664,0.018000000000000002,0.9076666666666666
2014-06-11 07:30:00,0.4741666666666667,0.8861666666666667,0.4033333333333333,0.1605,0.03266666666666667,1.0759999999999998
2014-06-11 08:00:00,0.5931666666666667,1.0831666666666666,0.57,0.15816666666666668,0.06666666666666667,1.1776666666666664
2014-06-11 08:30:00,0.6836666666666668,1.2495,0.7266666666666666,0.17316666666666666,0.10516666666666667,1.3521666666666665
2014-06-11 09:00:00,0.7638333333333334,1.3135000000000001,1.0168333333333333,0.18283333333333332,0.14133333333333334,1.3598333333333332
2014-06-11 09:30:00,0.9465,1.0053333333333334,1.0871666666666666,0.1705,0.16716666666666669,1.2566666666666666
2014-06-11 10:00:00,0.9621666666666666,1.3173333333333332,1.1668333333333334,0.12566666666666668,0.167,0.9400000000000001
2014-06-11 10:30:00,0.8578333333333333,1.2714999999999999,1.0638333333333334,0.17466666666666666,0.15166666666666667,1.3865
2014-06-11 11:00:00,1.0238333333333334,1.0908333333333333,1.2311666666666667,0.17400000000000002,0.23700000000000002,1.3023333333333333
2014-06-11 11:30:00,1.368,0.9996666666666666,1.3845,0.09949999999999999,0.1555,0.8013333333333333
2014-06-11 12:00:00,1.1116666666666666,1.612,1.3988333333333334,0.09716666666666667,0.1895,0.9828333333333333
2014-06-11 12:30:00,0.9485000000000001,1.5904999999999998,1.3781666666666668,0.11083333333333334,0.20033333333333334,0.953
2014-06-11 13:00:00,1.0445,1.5410000000000001,1.3544999999999998,0.08033333333333333,0.13383333333333333,1.0665000000000002
2014-06-11 13:30:00,0.6955,1.4628333333333332,1.3081666666666665,0.1065,0.1655,0.9101666666666666
2014-06-11 14:00:00,0.656,1.3445,1.2203333333333333,0.09316666666666666,0.22566666666666668,0.9366666666666666
2014-06-11 14:30:00,0.7793333333333333,1.1055,1.1343333333333334,0.05733333333333334,0.143,0.8046666666666665
2014-06-11 15:00:00,0.476,0.9953333333333333,1.0311666666666668,0.036,0.09716666666666667,0.9255
2014-06-11 15:30:00,0.37116666666666664,0.7641666666666667,0.8466666666666667,0.038166666666666675,0.10716666666666667,0.6776666666666666
2014-06-11 16:00:00,0.537,0.6443333333333334,0.584,0.022333333333333334,0.06283333333333334,0.5750000000000001
2014-06-11 16:30:00,0.4658333333333333,0.413,0.572,0.012833333333333335,0.06433333333333334,0.3855
2014-06-11 17:00:00,0.3376666666666666,0.3305,0.3718333333333333,0.013166666666666669,0.042166666666666665,0.28
2014-06-11 17:30:00,0.2565,0.17250000000000001,0.23083333333333333,0.008666666666666668,0.050166666666666665,0.17566666666666667
2014-06-11 18:00:00,0.147,0.09649999999999999,0.11983333333333333,0.005833333333333334,0.02633333333333333,0.10266666666666668
2014-06-11 18:30:00,0.08950000000000001,0.09500000000000001,0.03133333333333333,0.0025,0.018666666666666668,0.09483333333333333
2014-06-11 19:00:00,0.049999999999999996,0.0565,0.01916666666666667,0.0015000000000000002,0.014166666666666668,0.051833333333333335
2014-06-11 19:30:00,0.0205,0.021666666666666667,0.0018333333333333333,-0.001,0.005166666666666667,0.022500000000000003
2014-06-11 20:00:00,0.0013333333333333333,-0.00016666666666666666,-0.013333333333333336,-0.0025,0.0016666666666666668,0.0003333333333333333
2014-06-11 20:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 21:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 21:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 22:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 22:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 23:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-11 23:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-12 00:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-12 00:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-12 01:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-12 01:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-12 02:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-12 02:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-12 03:00:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.0025
2014-06-12 03:30:00,0.001,-0.002,-0.013000000000000003,-0.0025,0.0015000000000000002,-0.002
2014-06-12 04:00:00,0.0033333333333333327,0.006666666666666667,-0.013000000000000003,-0.001666666666666667,0.0026666666666666666,0.01333333333333333
2014-06-12 04:30:00,0.0255,0.049833333333333334,-0.0034999999999999996,0.0033333333333333335,0.007333333333333333,0.04933333333333334
2014-06-12 05:00:00,0.03883333333333333,0.1565,0.024000000000000004,0.016333333333333335,0.013,0.13066666666666668
2014-06-12 05:30:00,0.04933333333333334,0.314,0.06966666666666667,0.06533333333333334,0.016666666666666666,0.29283333333333333
2014-06-12 06:00:00,0.08483333333333336,0.38949999999999996,0.15333333333333332,0.09799999999999999,0.018333333333333337,0.484
2014-06-12 06:30:00,0.17149999999999999,0.662,0.248,0.1185,0.022500000000000003,0.6671666666666667
2014-06-12 07:00:00,0.32283333333333336,0.8441666666666666,0.39283333333333337,0.13983333333333334,0.027833333333333335,0.7546666666666666
2014-06-12 07:30:00,0.45283333333333325,0.975,0.5681666666666666,0.13233333333333333,0.0395,0.7816666666666666
2014-06-12 08:00:00,0.6106666666666666,1.0941666666666667,0.7134999999999999,0.14150000000000001,0.06783333333333334,1.0651666666666666
2014-06-12 08:30:00,0.6053333333333333,1.235,0.8584999999999999,0.15466666666666665,0.09283333333333332,1.2913333333333334
2014-06-12 09:00:00,0.5678333333333333,1.1050000000000002,1.0101666666666667,0.152,0.13316666666666666,1.3519999999999996
2014-06-12 09:30:00,0.9438333333333334,1.2575,1.1064999999999998,0.06733333333333334,0.17300000000000001,1.4761666666666666
2014-06-12 10:00:00,0.9418333333333333,0.7403333333333334,1.184,0.05466666666666667,0.17433333333333334,0.8465000000000001
2014-06-12 10:30:00,0.9335000000000001,1.051,1.2601666666666667,0.0625,0.07516666666666667,1.2138333333333333
2014-06-12 11:00:00,0.42050000000000004,1.5573333333333332,1.2615,0.1668333333333333,0.21599999999999997,1.6473333333333333
2014-06-12 11:30:00,1.1835000000000002,1.0901666666666667,1.353,0.08,0.1875,1.3716666666666668
2014-06-12 12:00:00,0.3695,1.295,1.2418333333333333,0.08566666666666667,0.21183333333333332,1.5886666666666667
2014-06-12 12:30:00,0.8975,1.3566666666666667,1.2058333333333333,0.09700000000000002,0.14049999999999999,1.1378333333333333
2014-06-12 13:00:00,0.9015,0.5483333333333335,1.2136666666666667,0.12033333333333333,0.21716666666666665,0.5735
2014-06-12 13:30:00,0.9205000000000001,1.0218333333333334,1.1834999999999998,0.06766666666666667,0.19766666666666666,1.3536666666666666
2014-06-12 14:00:00,1.1556666666666666,1.2543333333333333,1.1864999999999999,0.08633333333333333,0.1995,1.3595
2014-06-12 14:30:00,0.6818333333333334,1.0196666666666667,1.1015,0.026333333333333334,0.20133333333333334,0.9263333333333333
2014-06-12 15:00:00,0.8873333333333333,1.0358333333333334,0.9936666666666666,0.022166666666666668,0.20166666666666666,0.7863333333333333
2014-06-12 15:30:00,1.0228333333333335,0.8463333333333333,0.8688333333333333,0.024333333333333335,0.22433333333333336,0.7248333333333333
2014-06-12 16:00:00,0.7275,0.5841666666666666,0.7268333333333334,0.0185,0.21350000000000002,0.3615
2014-06-12 16:30:00,0.5025000000000001,0.39316666666666666,0.5691666666666667,0.013333333333333334,0.16666666666666666,0.32983333333333326
2014-06-12 17:00:00,0.35000000000000003,0.2628333333333333,0.4028333333333334,0.010333333333333335,0.109,0.23749999999999996
2014-06-12 17:30:00,0.38633333333333336,0.15233333333333335,0.2383333333333333,0.005833333333333334,0.10233333333333333,0.12933333333333333
2014-06-12 18:00:00,0.1795,0.0845,0.10566666666666667,0.0036666666666666666,0.06116666666666667,0.07433333333333332
2014-06-12 18:30:00,0.112,0.056666666666666664,0.0355,0.0018333333333333335,0.03916666666666666,0.05566666666666666
2014-06-12 19:00:00,0.03883333333333333,0.036,0.015500000000000002,0.0,0.022333333333333334,0.0365
2014-06-12 19:30:00,0.011000000000000001,0.0155,-0.0048333333333333344,-0.0015000000000000002,0.008666666666666668,0.014833333333333332
